name,price,emi,kilometer,fuel,transmission,link
2024 Toyota Camry,38.00 lakh,"EMI ₹65,065/m","5,399 km",Hybrid,Auto,https://www.cars24.com/buy-used-toyota-camry-2024-cars-new-delhi-10014561789/
2018 Toyota Innova Crysta,9.50 lakh,"EMI ₹16,266/m","86,642 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-new-delhi-10156766740/
2014 Hyundai Grand i10,1.97 lakh,"EMI ₹17,503/m","72,710 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-ghaziabad-10579068781/
2017 Hyundai Grand i10,2.81 lakh,"EMI ₹5,495/m","32,374 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-noida-10021562742/
2022 Tata Safari,13.78 lakh,"EMI ₹26,229/m","35,266 km",Diesel,Auto,https://www.cars24.com/buy-used-tata-safari-2022-cars-gurgaon-10197162700/
2014 Maruti Celerio,1.72 lakh,"EMI ₹5,713/m","56,001 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-gurgaon-10544365748/
2021 Tata ALTROZ,6.80 lakh,"EMI ₹15,122/m","73,822 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-altroz-2021-cars-noida-11226240703/
2023 Tata NEXON,5.75 lakh,"EMI ₹10,150/m","57,802 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2023-cars-gurgaon-11083566704/
2024 MG ASTOR,7.56 lakh,"EMI ₹13,345/m","24,544 km",Petrol,Manual,https://www.cars24.com/buy-used-mg-astor-2024-cars-new-delhi-10095664722/
2014 Skoda Rapid,2.31 lakh,"EMI ₹7,673/m","85,441 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-rapid-2014-cars-noida-11684864731/
2016 Tata Tiago,2.03 lakh,N/A,"77,558 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-gurgaon-13341269790/
2023 Toyota Camry,34.00 lakh,"EMI ₹58,216/m","15,756 km",Hybrid,Auto,https://www.cars24.com/buy-used-toyota-camry-2023-cars-new-delhi-10057469739/
2019 Hyundai Verna,5.12 lakh,"EMI ₹9,038/m","97,678 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-noida-10130863750/
2014 Maruti Swift Dzire,2.52 lakh,"EMI ₹8,370/m","55,101 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-ghaziabad-10058062700/
2022 Volkswagen VIRTUS,10.74 lakh,"EMI ₹18,389/m","80,115 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-virtus-2022-cars-new-delhi-10004363727/
2021 Renault Kiger,4.55 lakh,"EMI ₹8,032/m","66,697 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kiger-2021-cars-noida-18252262721/
2013 Maruti Wagon R 1.0,1.25 lakh,"EMI ₹5,884/m","98,548 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-gurgaon-10022003700/
2017 Ford Ecosport,3.08 lakh,"EMI ₹6,021/m","92,029 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-new-delhi-10574164730/
2022 Nissan MAGNITE,3.89 lakh,"EMI ₹6,871/m","60,480 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-magnite-2022-cars-gurgaon-10153762743/
2022 Tata PUNCH,4.42 lakh,"EMI ₹7,802/m","99,571 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-punch-2022-cars-faridabad-13398266704/
2014 Volkswagen Polo,2.15 lakh,"EMI ₹7,141/m","29,366 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-polo-2014-cars-faridabad-13357964775/
2018 Maruti IGNIS,2.84 lakh,"EMI ₹5,013/m","37,444 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-new-delhi-10043664740/
2016 Hyundai Creta,4.53 lakh,"EMI ₹15,046/m","93,895 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-ghaziabad-11235666731/
2017 Hyundai Creta,5.29 lakh,"EMI ₹10,342/m","70,973 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-new-delhi-10017569720/
2019 Hyundai Creta,6.51 lakh,"EMI ₹11,492/m","26,385 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-new-delhi-10049764746/
2019 Tata Tiago,2.43 lakh,"EMI ₹4,290/m","95,568 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2019-cars-new-delhi-10068760746/
2020 Maruti Vitara Brezza,5.30 lakh,"EMI ₹9,356/m","41,402 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-new-delhi-10066668757/
2017 Hyundai Elite i20,3.21 lakh,"EMI ₹6,276/m","86,854 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-10075768703/
2020 Maruti New Wagon-R,3.35 lakh,"EMI ₹7,452/m","1,15,676 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2020-cars-gurgaon-10043163700/
2022 Honda Amaze,4.42 lakh,"EMI ₹7,811/m","44,884 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2022-cars-gurgaon-14777768719/
2016 Maruti Baleno,2.88 lakh,"EMI ₹6,406/m","94,604 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-gurgaon-10121664783/
2022 Maruti IGNIS,4.62 lakh,"EMI ₹8,156/m","21,867 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-ignis-2022-cars-faridabad-10159766760/
2018 Honda City,4.69 lakh,"EMI ₹8,279/m","74,240 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2018-cars-new-delhi-10064204748/
2017 Jeep Compass,5.84 lakh,"EMI ₹11,417/m","79,149 km",Petrol,Auto,https://www.cars24.com/buy-used-jeep-compass-2017-cars-gurgaon-10180063725/
2018 Jeep Compass,7.72 lakh,"EMI ₹13,628/m","61,847 km",Petrol,Auto,https://www.cars24.com/buy-used-jeep-compass-2018-cars-new-delhi-10020469732/
2019 Hyundai VENUE,6.40 lakh,"EMI ₹11,298/m","14,948 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-new-delhi-10061967742/
2020 Tata ALTROZ,3.70 lakh,"EMI ₹6,532/m","76,496 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2020-cars-new-delhi-10114361789/
2018 Maruti Baleno,3.41 lakh,"EMI ₹6,020/m","34,120 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-new-delhi-10137663709/
2021 Nissan Kicks,5.93 lakh,"EMI ₹10,473/m","57,436 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-kicks-2021-cars-faridabad-10502560701/
2017 Hyundai Grand i10,2.65 lakh,"EMI ₹5,181/m","58,794 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ghaziabad-11261962729/
2019 Toyota Etios Liva,3.25 lakh,"EMI ₹5,737/m","84,883 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-etios-liva-2019-cars-gurgaon-10148661733/
2022 Tata NEXON,4.29 lakh,"EMI ₹7,573/m","59,541 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2022-cars-faridabad-10014209715/
2018 Tata Tiago,2.80 lakh,"EMI ₹4,943/m","58,865 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2018-cars-new-delhi-10508864724/
2017 Renault Kwid,1.68 lakh,"EMI ₹3,275/m","75,770 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2017-cars-gurgaon-10006903742/
2016 Tata Tiago,2.12 lakh,"EMI ₹4,716/m","35,773 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-faridabad-34942209769/
2018 Volkswagen Ameo,3.23 lakh,"EMI ₹5,702/m","50,953 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-noida-11286462724/
2017 Hyundai Creta,4.93 lakh,"EMI ₹10,967/m","1,15,075 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-faridabad-11089768749/
2019 Honda Amaze,3.98 lakh,"EMI ₹7,026/m","87,979 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2019-cars-noida-10083861786/
2023 Maruti Swift,5.39 lakh,"EMI ₹9,510/m","12,200 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2023-cars-new-delhi-10076666704/
2022 Tata PUNCH,5.71 lakh,"EMI ₹10,080/m","34,139 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-punch-2022-cars-new-delhi-10094266704/
2020 Renault TRIBER,3.79 lakh,"EMI ₹6,690/m","63,898 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2020-cars-gurgaon-13397266788/
2021 MG HECTOR PLUS,9.07 lakh,"EMI ₹19,720/m","87,126 km",Diesel,Manual,https://www.cars24.com/buy-used-mg-hector-plus-2021-cars-new-delhi-11216862732/
2016 Maruti Ertiga,4.34 lakh,"EMI ₹9,654/m","96,696 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-gurgaon-10140661788/
2023 Mahindra BOLERO NEO,8.32 lakh,"EMI ₹14,253/m","98,063 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-bolero-neo-2023-cars-faridabad-44510466701/
2020 Honda City,8.71 lakh,"EMI ₹14,914/m","24,445 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2020-cars-gurgaon-10193063781/
2020 KIA SELTOS,7.79 lakh,"EMI ₹13,751/m","79,439 km",Petrol,Auto,https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-10090941763/
2024 Mahindra XUV700,18.25 lakh,"EMI ₹31,248/m","12,231 km",Petrol,Auto,https://www.cars24.com/buy-used-mahindra-xuv700-2024-cars-new-delhi-10056167785/
2023 KIA SELTOS,12.00 lakh,"EMI ₹20,547/m","19,901 km",Petrol,Auto,https://www.cars24.com/buy-used-kia-seltos-2023-cars-new-delhi-10589660726/
2017 Honda City,4.03 lakh,"EMI ₹7,879/m","88,941 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2017-cars-gurgaon-11042268759/
2022 Jeep MERIDIAN,21.46 lakh,"EMI ₹40,847/m","36,602 km",Diesel,Auto,https://www.cars24.com/buy-used-jeep-meridian-2022-cars-gurgaon-10161262721/
2019 Maruti Celerio,3.18 lakh,"EMI ₹5,614/m","50,192 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-new-delhi-10080867703/
2018 Toyota YARIS,5.27 lakh,"EMI ₹9,303/m","46,840 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-noida-10067966701/
2014 Ford Ecosport,3.19 lakh,"EMI ₹10,595/m","62,861 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-gurgaon-10104264733/
2018 Toyota Innova Crysta,7.99 lakh,"EMI ₹14,105/m","92,199 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-gurgaon-10165769719/
2015 Maruti Wagon R 1.0,1.91 lakh,"EMI ₹8,996/m","81,909 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-gurgaon-10086864780/
2023 Mahindra SCORPIO CLASSIC,13.50 lakh,"EMI ₹23,115/m","69,129 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-scorpio-classic-2023-cars-new-delhi-44501867728/
2018 Hyundai Elite i20,3.28 lakh,"EMI ₹5,790/m","72,862 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-gurgaon-11058462741/
2021 Hyundai Creta,7.91 lakh,"EMI ₹17,595/m","50,208 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-new-delhi-10076268734/
2020 Honda Amaze,4.47 lakh,"EMI ₹7,891/m","46,172 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2020-cars-new-delhi-10013264745/
2023 Tata ALTROZ,5.91 lakh,"EMI ₹10,433/m","33,580 km",CNG,Manual,https://www.cars24.com/buy-used-tata-altroz-2023-cars-ghaziabad-41137303746/
2016 Hyundai Creta,4.70 lakh,"EMI ₹10,455/m","59,448 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-ghaziabad-11261164720/
2022 Maruti New Wagon-R,3.89 lakh,"EMI ₹6,867/m","39,393 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-gurgaon-10124461730/
2016 Maruti Baleno,2.72 lakh,"EMI ₹6,050/m","1,03,055 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-noida-11239368704/
2018 Hyundai Grand i10,3.48 lakh,"EMI ₹7,741/m","67,360 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-faridabad-10131365748/
2023 Mahindra XUV700,13.12 lakh,"EMI ₹22,465/m","52,319 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-xuv700-2023-cars-gurgaon-10125701765/
2021 Tata ALTROZ,3.90 lakh,"EMI ₹6,885/m","61,945 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-11067964720/
2015 Maruti Swift,2.49 lakh,"EMI ₹6,557/m","35,040 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-10084562734/
2016 Honda City,3.21 lakh,"EMI ₹7,140/m","37,319 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2016-cars-new-delhi-10130067729/
2021 KIA SELTOS,8.59 lakh,"EMI ₹14,708/m","60,263 km",Petrol,Auto,https://www.cars24.com/buy-used-kia-seltos-2021-cars-new-delhi-10039760742/
2018 Honda Amaze,3.06 lakh,"EMI ₹5,402/m","67,669 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2018-cars-new-delhi-10023365724/
2022 Toyota Glanza,5.41 lakh,"EMI ₹9,550/m","38,407 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-glanza-2022-cars-new-delhi-10001562741/
2017 Tata TIGOR,2.94 lakh,"EMI ₹5,748/m","54,681 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tigor-2017-cars-noida-13891305761/
2020 Maruti Ciaz,4.99 lakh,"EMI ₹8,809/m","58,644 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-gurgaon-10025668722/
2017 Hyundai Grand i10,2.52 lakh,"EMI ₹4,927/m","48,752 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-faridabad-10050303770/
2023 Tata ALTROZ,5.80 lakh,"EMI ₹10,239/m","32,303 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-altroz-2023-cars-gurgaon-13301566742/
2019 Honda City,5.85 lakh,"EMI ₹10,329/m","55,615 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2019-cars-noida-10563669747/
2017 Renault Kwid,1.62 lakh,"EMI ₹3,167/m","41,654 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2017-cars-gurgaon-13361806742/
2023 Honda ELEVATE,9.65 lakh,"EMI ₹16,523/m","52,077 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-elevate-2023-cars-ghaziabad-11091165705/
2021 Maruti Baleno,5.12 lakh,"EMI ₹9,038/m","13,090 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-noida-10258560748/
2015 Hyundai Xcent,2.15 lakh,"EMI ₹5,674/m","1,00,412 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-new-delhi-11553362764/
2019 Maruti Dzire,3.93 lakh,"EMI ₹6,938/m","48,558 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ghaziabad-11245666735/
2022 Maruti Ertiga,8.20 lakh,"EMI ₹14,034/m","33,086 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-noida-11008961780/
2020 KIA SONET,6.10 lakh,"EMI ₹16,064/m","65,301 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-sonet-2020-cars-ghaziabad-41131862783/
2021 Skoda KUSHAQ,7.90 lakh,"EMI ₹17,573/m","1,06,096 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-kushaq-2021-cars-gurgaon-10193066740/
2017 Volkswagen Ameo,3.11 lakh,"EMI ₹6,080/m","67,306 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-ameo-2017-cars-noida-11288462757/
2015 Toyota Corolla Altis,4.14 lakh,"EMI ₹10,902/m","58,981 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-corolla-altis-2015-cars-ghaziabad-10014168743/
2024 Maruti Dzire,5.40 lakh,"EMI ₹9,532/m","22,503 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-dzire-2024-cars-gurgaon-16399161781/
2021 Hyundai AURA,4.70 lakh,"EMI ₹8,297/m","21,860 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-aura-2021-cars-noida-10544466707/
2016 Hyundai Creta,4.85 lakh,"EMI ₹10,789/m","74,097 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-gurgaon-11044862737/
2019 Honda WR-V,4.39 lakh,"EMI ₹7,750/m","51,998 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-gurgaon-10165468705/
2021 Hyundai Creta,8.64 lakh,"EMI ₹14,794/m","74,980 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-gurgaon-14742862788/
2020 KIA SONET,7.55 lakh,"EMI ₹19,882/m","48,478 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-sonet-2020-cars-new-delhi-10020544787/
2020 MG HECTOR PLUS,9.75 lakh,"EMI ₹16,694/m","65,948 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-plus-2020-cars-gurgaon-11014567729/
2019 Maruti Baleno,4.26 lakh,"EMI ₹7,520/m","66,550 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-noida-10089768745/
2019 Maruti New Wagon-R,3.30 lakh,"EMI ₹6,452/m","85,743 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-new-delhi-10016360731/
2021 Honda WR-V,5.16 lakh,"EMI ₹9,109/m","79,863 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2021-cars-noida-11232063754/
2022 Honda Amaze,6.17 lakh,"EMI ₹10,892/m","24,709 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-amaze-2022-cars-gurgaon-11045862746/
2023 Maruti Alto,3.13 lakh,"EMI ₹5,522/m","12,896 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-2023-cars-gurgaon-11613566706/
2018 Hyundai Elite i20,4.02 lakh,"EMI ₹7,096/m","79,446 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-new-delhi-10173262732/
2019 Hyundai Creta,6.14 lakh,"EMI ₹10,839/m","49,010 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-ghaziabad-10102660735/
2023 Hyundai Verna,9.03 lakh,"EMI ₹15,462/m","55,906 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-verna-2023-cars-faridabad-13339266705/
2019 Hyundai GRAND I10 NIOS,4.21 lakh,"EMI ₹7,434/m","47,405 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-faridabad-10169767764/
2019 Honda Jazz,4.21 lakh,"EMI ₹7,432/m","51,094 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-jazz-2019-cars-noida-10154460726/
2022 Skoda SLAVIA,8.32 lakh,"EMI ₹14,246/m","75,557 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-new-delhi-10002064744/
2017 Honda Brio,2.49 lakh,"EMI ₹4,868/m","57,548 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-brio-2017-cars-new-delhi-10075163780/
2021 Maruti Baleno,3.85 lakh,"EMI ₹6,796/m","66,324 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-gurgaon-11045264708/
2020 MG HECTOR,7.62 lakh,"EMI ₹20,066/m","72,238 km",Diesel,Manual,https://www.cars24.com/buy-used-mg-hector-2020-cars-noida-13478966796/
2021 KIA SELTOS,7.21 lakh,"EMI ₹12,728/m","87,101 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2021-cars-ghaziabad-10018469723/
2019 Hyundai Creta,5.88 lakh,"EMI ₹13,080/m","1,01,755 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-noida-10540468737/
2021 Ford Ecosport,5.29 lakh,"EMI ₹11,767/m","59,336 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2021-cars-gurgaon-11090762790/
2021 Maruti New Wagon-R,3.15 lakh,"EMI ₹5,561/m","81,625 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-gurgaon-10003262731/
2020 Renault Kwid,2.49 lakh,"EMI ₹4,396/m","60,102 km",CNG,Manual,https://www.cars24.com/buy-used-renault-kwid-2020-cars-new-delhi-10072461736/
2021 Nissan MAGNITE,3.99 lakh,"EMI ₹7,043/m","20,885 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-magnite-2021-cars-new-delhi-10068568704/
2018 Maruti Vitara Brezza,4.97 lakh,"EMI ₹23,396/m","75,896 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-noida-10567764724/
2022 Maruti Baleno,5.55 lakh,"EMI ₹9,797/m","42,370 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-new-delhi-10047662783/
2020 Maruti Baleno,4.41 lakh,"EMI ₹7,785/m","48,411 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-new-delhi-10019969741/
2019 Honda Amaze,4.85 lakh,"EMI ₹8,562/m","55,459 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-amaze-2019-cars-noida-10556269743/
2019 Tata Tiago,2.85 lakh,"EMI ₹5,031/m","82,748 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2019-cars-new-delhi-41146264727/
2022 Honda City,14.00 lakh,"EMI ₹23,971/m","66,943 km",Hybrid,Auto,https://www.cars24.com/buy-used-honda-city-2022-cars-ghaziabad-15178566725/
2018 Maruti Swift,3.62 lakh,"EMI ₹6,390/m","91,957 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2018-cars-gurgaon-10151868733/
2019 KIA SELTOS,8.82 lakh,"EMI ₹28,876/m","60,975 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-seltos-2019-cars-gurgaon-10002004746/
2015 Ford Ecosport,3.52 lakh,"EMI ₹9,270/m","78,043 km",Petrol,Auto,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-gurgaon-10056564700/
2020 Tata ALTROZ,3.64 lakh,"EMI ₹8,097/m","1,05,059 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2020-cars-gurgaon-11019007710/
2018 Honda City,6.40 lakh,"EMI ₹11,298/m","32,094 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2018-cars-gurgaon-10192665735/
2023 Volkswagen VIRTUS,11.03 lakh,"EMI ₹18,886/m","45,563 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-virtus-2023-cars-ghaziabad-11270663731/
2015 Honda Jazz,1.94 lakh,"EMI ₹5,109/m","74,893 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-jazz-2015-cars-new-delhi-10093003761/
2018 Maruti Dzire,3.35 lakh,"EMI ₹5,914/m","91,119 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-noida-10504361732/
2019 Tata NEXON,4.71 lakh,"EMI ₹8,314/m","22,002 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2019-cars-noida-10030563734/
2020 Renault TRIBER,4.32 lakh,"EMI ₹7,624/m","15,403 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2020-cars-new-delhi-10075664708/
2016 Hyundai Elite i20,3.56 lakh,"EMI ₹7,919/m","60,081 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-new-delhi-10068465703/
2024 KIA SELTOS,14.27 lakh,"EMI ₹24,434/m","27,894 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-seltos-2024-cars-gurgaon-11589361740/
2022 Hyundai NEW I20,5.00 lakh,"EMI ₹8,826/m","96,421 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-i20-2022-cars-new-delhi-10043062700/
2018 Toyota YARIS,4.65 lakh,"EMI ₹8,209/m","75,891 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-noida-10186864748/
2022 Jeep Compass,12.95 lakh,"EMI ₹22,174/m","47,325 km",Petrol,Auto,https://www.cars24.com/buy-used-jeep-compass-2022-cars-gurgaon-10146061780/
2014 Toyota Etios,1.81 lakh,"EMI ₹6,012/m","1,14,143 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-etios-2014-cars-faridabad-10171164740/
2021 Maruti New Wagon-R,4.20 lakh,"EMI ₹7,414/m","33,265 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-ghaziabad-10090666727/
2019 KIA SELTOS,7.63 lakh,"EMI ₹13,469/m","47,775 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2019-cars-new-delhi-10151261780/
2020 Toyota Glanza,5.69 lakh,"EMI ₹10,044/m","31,716 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-glanza-2020-cars-noida-10003763707/
2023 Nissan MAGNITE,4.59 lakh,"EMI ₹8,103/m","46,586 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-magnite-2023-cars-gurgaon-10166160742/
2016 Maruti Baleno,2.81 lakh,"EMI ₹6,251/m","72,828 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10571560703/
2015 Honda City,3.49 lakh,"EMI ₹9,191/m","60,833 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2015-cars-noida-10066069707/
2022 Mahindra SCORPIO-N,15.85 lakh,"EMI ₹27,139/m","25,934 km",Petrol,Auto,https://www.cars24.com/buy-used-mahindra-scorpio-n-2022-cars-gurgaon-10176860747/
2021 Tata NEXON,5.48 lakh,"EMI ₹9,674/m","69,728 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2021-cars-new-delhi-10136566733/
2018 Toyota YARIS,4.42 lakh,"EMI ₹7,803/m","97,410 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-new-delhi-10113062722/
2019 Ford Figo Aspire,3.23 lakh,"EMI ₹7,185/m","1,17,499 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-new-delhi-10007763704/
2023 Nissan MAGNITE,5.01 lakh,"EMI ₹8,849/m","38,166 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-magnite-2023-cars-faridabad-10198765782/
