name,price,emi,kilometer,fuel,transmission,link
2013 Hyundai Eon,1.48 lakh,"EMI ₹6,967/m","62,934 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2013-cars-ahmedabad-11457361766/
2014 Maruti Alto 800,1.79 lakh,"EMI ₹5,937/m","55,463 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-ahmedabad-11450164705/
2017 Nissan Sunny,2.63 lakh,"EMI ₹5,850/m","86,028 km",Diesel,Manual,https://www.cars24.com/buy-used-nissan-sunny-2017-cars-ahmedabad-11436769733/
2018 Maruti Celerio,2.71 lakh,"EMI ₹4,777/m","46,834 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-ahmedabad-11436563704/
2018 Hyundai Eon,2.32 lakh,"EMI ₹5,162/m","87,972 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-ahmedabad-11432867762/
2020 Hyundai VENUE,6.57 lakh,"EMI ₹11,589/m","62,072 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-ahmedabad-11407867769/
2021 Tata Tiago,3.75 lakh,"EMI ₹6,620/m","40,778 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2021-cars-ahmedabad-11406569774/
2018 Tata Tiago,3.17 lakh,"EMI ₹5,600/m","56,623 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2018-cars-ahmedabad-10345063748/
2017 Hyundai New Elantra,6.21 lakh,"EMI ₹12,131/m","48,625 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-elantra-2017-cars-ahmedabad-10035267749/
2018 Renault Kwid,1.83 lakh,"EMI ₹3,230/m","63,575 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2018-cars-ahmedabad-11487767767/
2016 Maruti Alto 800,1.90 lakh,"EMI ₹6,311/m","90,417 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ahmedabad-11450968705/
2013 Volkswagen Polo,1.78 lakh,"EMI ₹15,815/m","1,15,232 km",Diesel,Manual,https://www.cars24.com/buy-used-volkswagen-polo-2013-cars-ahmedabad-11452860763/
2020 Maruti Swift,4.36 lakh,"EMI ₹7,697/m","75,584 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-swift-2020-cars-ahmedabad-11446268706/
2013 Hyundai Eon,1.40 lakh,N/A,"86,038 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-eon-2013-cars-ahmedabad-11474964761/
2014 Hyundai Eon,1.55 lakh,"EMI ₹13,772/m","1,06,214 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-ahmedabad-11474167762/
2013 Honda City,2.18 lakh,N/A,"85,276 km",CNG,Manual,https://www.cars24.com/buy-used-honda-city-2013-cars-ahmedabad-11494865746/
2018 Maruti Eeco,3.90 lakh,"EMI ₹8,686/m","1,20,479 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-ahmedabad-11475863760/
2014 Honda Amaze,2.60 lakh,"EMI ₹8,636/m","83,327 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2014-cars-ahmedabad-11461362748/
2015 Honda Amaze,2.80 lakh,"EMI ₹9,300/m","1,57,102 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-amaze-2015-cars-ahmedabad-11452463769/
2017 Maruti Swift,3.90 lakh,"EMI ₹7,625/m","38,011 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2017-cars-ahmedabad-11470763725/
2013 Hyundai Santro Xing,1.50 lakh,N/A,"1,24,890 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-santro-xing-2013-cars-ahmedabad-11430668769/
2014 Hyundai Grand i10,2.24 lakh,"EMI ₹10,544/m","83,197 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-ahmedabad-11414367760/
2020 Hyundai GRAND I10 NIOS,4.99 lakh,"EMI ₹8,809/m","82,802 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-ahmedabad-11423663764/
2013 Ford Ecosport,2.50 lakh,"EMI ₹22,212/m","2,56,778 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2013-cars-ahmedabad-11404669764/
2017 Honda WR-V,4.17 lakh,"EMI ₹9,276/m","1,06,723 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-ahmedabad-11404369725/
2019 Hyundai VENUE,5.00 lakh,"EMI ₹8,826/m","73,299 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-ahmedabad-11497461707/
2016 Maruti Ciaz,2.94 lakh,"EMI ₹7,732/m","84,652 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-ahmedabad-11408668765/
2013 Maruti Ertiga,3.40 lakh,"EMI ₹30,209/m","1,50,000 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-ahmedabad-11433462794/
2019 Maruti Swift,5.10 lakh,"EMI ₹9,003/m","84,007 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-swift-2019-cars-ahmedabad-11450967765/
2019 Hyundai Elite i20,5.40 lakh,"EMI ₹9,532/m","18,958 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-ahmedabad-11430265760/
2024 Maruti Alto K10,4.00 lakh,"EMI ₹7,061/m","16,798 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2024-cars-ahmedabad-11473569761/
2016 Maruti S Cross,3.50 lakh,"EMI ₹9,217/m","1,02,110 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-s-cross-2016-cars-ahmedabad-11470765767/
2015 Hyundai Grand i10,2.92 lakh,"EMI ₹7,687/m","97,184 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-ahmedabad-11449564767/
2014 Maruti Alto 800,1.72 lakh,"EMI ₹5,713/m","1,68,506 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-ahmedabad-11429060763/
2019 Honda WR-V,5.50 lakh,"EMI ₹9,709/m","75,180 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-ahmedabad-11422560744/
2016 Maruti Vitara Brezza,5.06 lakh,"EMI ₹13,325/m","1,98,936 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-ahmedabad-11444467764/
2018 Jeep Compass,7.32 lakh,"EMI ₹16,283/m","1,20,870 km",Diesel,Manual,https://www.cars24.com/buy-used-jeep-compass-2018-cars-ahmedabad-11436161786/
2021 Maruti S PRESSO,3.17 lakh,"EMI ₹5,596/m","63,727 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-ahmedabad-11452564766/
2021 Tata Harrier,14.10 lakh,"EMI ₹24,143/m","90,055 km",Diesel,Auto,https://www.cars24.com/buy-used-tata-harrier-2021-cars-ahmedabad-11422264767/
2025 Tata PUNCH,8.82 lakh,"EMI ₹15,098/m","2,810 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-punch-2025-cars-ahmedabad-11474061741/
2011 Volkswagen Vento,1.64 lakh,N/A,"1,00,570 km",CNG,Manual,https://www.cars24.com/buy-used-volkswagen-vento-2011-cars-ahmedabad-11418368768/
2017 Ford Figo Aspire,2.15 lakh,"EMI ₹4,203/m","68,988 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-ahmedabad-11441565760/
2013 Tata Nano,0.43 lakh,"EMI ₹2,024/m","39,863 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nano-2013-cars-ahmedabad-11433360765/
2011 Hyundai i20,1.80 lakh,N/A,"88,445 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-ahmedabad-11457460760/
2012 Skoda Fabia,1.22 lakh,N/A,"99,749 km",CNG,Manual,https://www.cars24.com/buy-used-skoda-fabia-2012-cars-ahmedabad-11441466766/
2022 Hyundai GRAND I10 NIOS,5.95 lakh,"EMI ₹10,503/m","79,735 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2022-cars-ahmedabad-11435060769/
2022 Skoda SLAVIA,7.20 lakh,"EMI ₹12,710/m","72,466 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-ahmedabad-11442563746/
2024 Tata TIGOR,8.07 lakh,"EMI ₹13,818/m","29,485 km",CNG,Auto,https://www.cars24.com/buy-used-tata-tigor-2024-cars-ahmedabad-11422567767/
2020 Maruti Alto,3.00 lakh,"EMI ₹5,296/m","24,055 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-11424063761/
2019 Maruti Ciaz,5.00 lakh,"EMI ₹11,122/m","1,39,307 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-ahmedabad-11433266763/
2022 Maruti Swift,4.00 lakh,"EMI ₹7,061/m","75,278 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2022-cars-ahmedabad-11411565790/
2015 Maruti S Cross,4.74 lakh,"EMI ₹15,744/m","69,338 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-s-cross-2015-cars-ahmedabad-11477067769/
2023 Mahindra Thar,10.08 lakh,"EMI ₹17,259/m","63,998 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-thar-2023-cars-ahmedabad-11401369767/
2013 Renault Duster,1.91 lakh,"EMI ₹16,970/m","1,53,107 km",Diesel,Manual,https://www.cars24.com/buy-used-renault-duster-2013-cars-ahmedabad-11434461768/
2014 Maruti Alto K10,1.46 lakh,"EMI ₹4,849/m","86,136 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-ahmedabad-11413666769/
