name,price,emi,kilometer,fuel,transmission,link
2020 Volkswagen TIGUAN,17.23 lakh,"EMI ₹29,508/m","57,013 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-tiguan-2020-cars-hyderabad-10412266768/
2017 Hyundai Grand i10,4.07 lakh,"EMI ₹7,957/m","61,594 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-hyderabad-10409561768/
2020 Renault Kwid,3.62 lakh,"EMI ₹6,391/m","64,675 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kwid-2020-cars-hyderabad-10409162703/
2018 Honda City,7.30 lakh,"EMI ₹16,246/m","1,11,844 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2018-cars-hyderabad-10409160762/
2017 Hyundai Eon,2.05 lakh,"EMI ₹4,011/m","82,037 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-hyderabad-10404863749/
2018 Honda Jazz,4.83 lakh,"EMI ₹8,526/m","97,567 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-jazz-2018-cars-hyderabad-10400469701/
2017 Maruti Swift,4.11 lakh,"EMI ₹8,040/m","43,596 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2017-cars-hyderabad-10053162748/
2015 Tata Nano,1.33 lakh,"EMI ₹3,502/m","57,416 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-nano-2015-cars-hyderabad-10424063768/
2017 Mahindra TUV300,6.00 lakh,"EMI ₹13,347/m","91,502 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-hyderabad-10458665703/
2018 Maruti Alto 800,2.78 lakh,"EMI ₹4,907/m","48,013 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-hyderabad-10452067763/
