name,price,emi,kilometer,fuel,transmission,link
2016 Honda Jazz,4.10 lakh,"EMI ₹9,120/m","59,061 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-jazz-2016-cars-pune-10672066701/
2021 Maruti Swift,5.24 lakh,"EMI ₹9,250/m","53,551 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2021-cars-pune-10665463747/
2016 Renault Kwid,1.66 lakh,"EMI ₹3,693/m","93,380 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10685562786/
2019 Skoda Kodiaq,18.80 lakh,"EMI ₹40,876/m","1,42,183 km",Diesel,Auto,https://www.cars24.com/buy-used-skoda-kodiaq-2019-cars-pune-10698763706/
2013 Hyundai i20,2.68 lakh,"EMI ₹12,616/m","1,16,733 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-10649067721/
2020 Hyundai VENUE,6.39 lakh,"EMI ₹11,280/m","50,034 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-pune-10611760749/
2017 Renault Kwid,1.77 lakh,"EMI ₹3,460/m","32,207 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2017-cars-pune-12390002741/
2017 Renault Duster,4.15 lakh,"EMI ₹9,231/m","75,760 km",Diesel,Auto,https://www.cars24.com/buy-used-renault-duster-2017-cars-pune-10610667716/
2021 Volkswagen Polo,5.83 lakh,"EMI ₹10,292/m","83,741 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-polo-2021-cars-pune-10699460751/
2020 KIA SONET,7.62 lakh,"EMI ₹13,456/m","25,691 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-sonet-2020-cars-pune-10654869779/
2012 Hyundai Santro Xing,1.02 lakh,N/A,"1,16,115 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-santro-xing-2012-cars-pune-10681264723/
2018 Renault Duster,4.37 lakh,"EMI ₹7,714/m","32,776 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-duster-2018-cars-pune-10623567709/
2016 Tata Tiago,2.58 lakh,"EMI ₹5,739/m","55,189 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-pune-10641760780/
2015 Maruti Ciaz,3.97 lakh,"EMI ₹10,455/m","49,901 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-pune-10698065740/
2020 Maruti Baleno,4.46 lakh,"EMI ₹7,873/m","46,396 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-pune-12366961756/
2023 Honda ELEVATE,12.29 lakh,"EMI ₹21,043/m","31,337 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-elevate-2023-cars-pune-12342963780/
2021 Hyundai AURA,4.55 lakh,"EMI ₹8,032/m","64,885 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-aura-2021-cars-pune-10600563729/
2022 Maruti Celerio,3.78 lakh,"EMI ₹6,673/m","31,411 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-celerio-2022-cars-pune-12503441733/
2014 Hyundai Eon,1.66 lakh,"EMI ₹5,514/m","82,929 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-10638460729/
2021 Maruti Vitara Brezza,6.77 lakh,"EMI ₹11,957/m","42,991 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-pune-10622765701/
2024 Tata NEXON,7.99 lakh,"EMI ₹14,105/m","56,463 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-nexon-2024-cars-pune-10621568786/
2013 Volkswagen Vento,2.23 lakh,"EMI ₹10,497/m","1,25,169 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-vento-2013-cars-pune-10678407739/
2022 Hyundai VENUE,6.81 lakh,"EMI ₹12,022/m","82,779 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-venue-2022-cars-pune-10685667724/
2022 Tata ALTROZ,5.66 lakh,"EMI ₹9,991/m","42,659 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2022-cars-pune-10603960731/
2015 Maruti Alto 800,1.39 lakh,"EMI ₹3,660/m","79,198 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-pune-12394564791/
2013 Hyundai Verna,3.12 lakh,"EMI ₹27,721/m","1,36,029 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2013-cars-pune-10630000789/
2017 Volkswagen Polo,4.25 lakh,"EMI ₹8,309/m","62,033 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-14576866754/
2022 Maruti S PRESSO,3.31 lakh,"EMI ₹5,843/m","36,957 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-s-presso-2022-cars-pune-10689266746/
2017 Maruti Baleno,3.58 lakh,"EMI ₹7,964/m","1,06,700 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-12312564754/
2019 KIA SELTOS,7.27 lakh,"EMI ₹12,834/m","45,903 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2019-cars-pune-10606360735/
2020 Mahindra Scorpio,12.92 lakh,"EMI ₹22,122/m","28,401 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-scorpio-2020-cars-pune-10646965748/
2018 Maruti Dzire,4.35 lakh,"EMI ₹8,504/m","99,868 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-pune-10009904735/
2017 Renault Duster,3.78 lakh,"EMI ₹8,408/m","1,42,058 km",Diesel,Auto,https://www.cars24.com/buy-used-renault-duster-2017-cars-pune-10665702780/
2014 Ford Ecosport,2.97 lakh,"EMI ₹13,981/m","98,267 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-10609169733/
2018 Tata Tiago,3.10 lakh,"EMI ₹6,885/m","1,47,128 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-tiago-2018-cars-pune-10628903788/
2016 Maruti Wagon R 1.0,2.43 lakh,"EMI ₹5,405/m","75,342 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-pune-10670360723/
2020 Tata ALTROZ,4.88 lakh,"EMI ₹8,619/m","41,584 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2020-cars-pune-10640567730/
2016 Tata Tiago,2.77 lakh,"EMI ₹6,162/m","93,951 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-pune-10621364720/
2019 Maruti IGNIS,3.53 lakh,"EMI ₹6,231/m","64,020 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ignis-2019-cars-pune-10618761745/
2020 Hyundai VENUE,6.20 lakh,"EMI ₹10,945/m","66,605 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-pune-10667001740/
2016 Renault Kwid,1.51 lakh,"EMI ₹3,359/m","80,883 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10654664712/
2022 MG HECTOR PLUS,12.09 lakh,"EMI ₹20,702/m","56,886 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-plus-2022-cars-pune-10331667727/
2022 Hyundai GRAND I10 NIOS,4.89 lakh,"EMI ₹8,632/m","89,203 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2022-cars-pune-10623862725/
2015 Hyundai Elite i20,3.21 lakh,"EMI ₹8,453/m","83,242 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-10646768739/
2019 Hyundai Elite i20,4.59 lakh,"EMI ₹8,103/m","47,308 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-10691464723/
2016 Maruti Celerio,2.81 lakh,"EMI ₹6,251/m","51,564 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10665561740/
2014 Maruti Wagon R 1.0,2.31 lakh,"EMI ₹20,524/m","76,541 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-pune-10674266741/
2015 Ford Ecosport,3.75 lakh,"EMI ₹9,875/m","52,973 km",Petrol,Auto,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-pune-10636360781/
2013 Maruti Swift Dzire,2.55 lakh,N/A,"93,343 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-pune-10671906780/
2013 Hyundai Verna,3.92 lakh,"EMI ₹34,829/m","86,285 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2013-cars-pune-10646861720/
2015 Maruti Ciaz,3.59 lakh,"EMI ₹9,454/m","1,09,702 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-pune-10659564723/
2022 Skoda KUSHAQ,6.69 lakh,"EMI ₹11,810/m","96,023 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-pune-12530564755/
2017 Maruti Dzire,4.32 lakh,"EMI ₹8,446/m","27,252 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-pune-10609068730/
2021 Skoda Rapid,6.80 lakh,"EMI ₹12,004/m","40,438 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-rapid-2021-cars-pune-10674467708/
2021 Maruti Baleno,4.80 lakh,"EMI ₹10,677/m","1,19,714 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-pune-10610765726/
2015 Maruti Alto 800,2.05 lakh,"EMI ₹5,398/m","34,978 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-pune-10686369707/
2016 Hyundai Creta,5.44 lakh,"EMI ₹12,101/m","79,801 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-10616163736/
2016 Renault Kwid,1.66 lakh,"EMI ₹3,693/m","74,910 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10630765730/
2016 Maruti Baleno,3.78 lakh,"EMI ₹8,408/m","40,063 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-10635862727/
2020 Skoda Rapid,5.00 lakh,"EMI ₹11,122/m","1,19,828 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-rapid-2020-cars-pune-10628166744/
2018 Ford FREESTYLE,4.26 lakh,"EMI ₹9,476/m","1,15,215 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-pune-10610261747/
2019 Hyundai NEW SANTRO,2.94 lakh,"EMI ₹5,190/m","62,259 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-pune-10685964724/
2022 Tata Tiago,4.64 lakh,"EMI ₹8,191/m","34,622 km",CNG,Manual,https://www.cars24.com/buy-used-tata-tiago-2022-cars-pune-10627105726/
2016 Datsun Redi Go,1.51 lakh,"EMI ₹3,359/m","69,695 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-pune-10656569725/
2016 Hyundai Grand i10,2.98 lakh,"EMI ₹6,629/m","22,003 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-12569969750/
2021 Toyota URBAN CRUISER,6.33 lakh,"EMI ₹11,174/m","88,603 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-pune-10639863749/
2018 Hyundai Verna,5.22 lakh,"EMI ₹9,215/m","49,248 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-10620465738/
2018 Hyundai Creta,7.06 lakh,"EMI ₹15,705/m","1,32,377 km",Diesel,Auto,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-10661264732/
2013 Volkswagen Polo,2.52 lakh,"EMI ₹11,863/m","90,116 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-polo-2013-cars-pune-10651767700/
2015 Maruti Celerio,2.48 lakh,"EMI ₹6,531/m","68,955 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-10604560756/
2022 Honda WR-V,6.35 lakh,"EMI ₹11,209/m","87,746 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-wr-v-2022-cars-pune-10684660786/
2022 Maruti S Cross,5.82 lakh,"EMI ₹10,274/m","39,031 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-pune-10624469732/
2019 Maruti Dzire,4.89 lakh,"EMI ₹8,632/m","65,597 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-pune-10634765727/
2021 Tata NEXON,6.97 lakh,"EMI ₹12,304/m","44,614 km",CNG,Manual,https://www.cars24.com/buy-used-tata-nexon-2021-cars-pune-10631767781/
2014 Maruti Alto 800,1.68 lakh,"EMI ₹5,580/m","1,19,864 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-pune-10609265720/
2018 Datsun Redi Go,2.19 lakh,"EMI ₹3,866/m","67,800 km",Petrol,Auto,https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-pune-10651766708/
2013 Maruti Alto K10,1.28 lakh,"EMI ₹6,025/m","55,454 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2013-cars-pune-10676369752/
2021 Hyundai VENUE,6.25 lakh,"EMI ₹11,033/m","36,175 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-pune-10058362721/
2018 Tata NEXON,4.65 lakh,"EMI ₹8,209/m","49,920 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2018-cars-pune-10671164745/
2019 Hyundai Grand i10,4.20 lakh,"EMI ₹7,414/m","18,289 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-pune-10666661756/
2014 Honda Amaze,2.22 lakh,"EMI ₹7,374/m","1,17,644 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-10660565736/
2013 Hyundai i10,1.77 lakh,"EMI ₹8,332/m","52,515 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10611467739/
2012 Hyundai Eon,1.39 lakh,"EMI ₹12,350/m","51,846 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2012-cars-pune-10650361787/
2016 Honda City,3.63 lakh,"EMI ₹8,075/m","92,322 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2016-cars-pune-10664162747/
2013 Maruti Swift Dzire,2.20 lakh,"EMI ₹10,356/m","66,865 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-pune-10614263781/
2017 Volkswagen Polo,4.29 lakh,"EMI ₹8,387/m","59,524 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-10677262795/
2022 MG ASTOR,6.95 lakh,"EMI ₹12,260/m","52,428 km",Petrol,Manual,https://www.cars24.com/buy-used-mg-astor-2022-cars-pune-12323546729/
2021 Hyundai GRAND I10 NIOS,5.35 lakh,"EMI ₹9,444/m","41,176 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2021-cars-pune-10629940782/
2013 Hyundai i10,1.82 lakh,"EMI ₹8,567/m","1,06,088 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10642369722/
2015 Honda Jazz,2.82 lakh,"EMI ₹7,426/m","89,663 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-jazz-2015-cars-pune-10693466727/
2019 Maruti Swift,4.38 lakh,"EMI ₹7,732/m","82,246 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-swift-2019-cars-pune-10636766729/
2015 Honda Amaze,2.79 lakh,"EMI ₹7,347/m","68,154 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2015-cars-pune-10617660735/
2022 Maruti New Wagon-R,4.73 lakh,"EMI ₹8,350/m","25,366 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-pune-10687860743/
2021 Tata NEXON,7.37 lakh,"EMI ₹13,010/m","21,016 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-nexon-2021-cars-pune-10609564701/
2016 Tata Tiago,2.80 lakh,"EMI ₹6,228/m","88,841 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-pune-10676661727/
2015 Maruti Celerio,2.60 lakh,"EMI ₹6,847/m","36,288 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-12314464753/
2013 Hyundai i10,2.21 lakh,"EMI ₹10,403/m","80,052 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10601667721/
2014 Hyundai Elite i20,3.76 lakh,"EMI ₹12,489/m","90,891 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-pune-10642667740/
2023 Tata NEXON,7.26 lakh,"EMI ₹12,816/m","30,514 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2023-cars-pune-10606064738/
2016 Maruti Alto 800,1.75 lakh,"EMI ₹3,893/m","1,10,045 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-10661007764/
2015 Toyota Etios,2.61 lakh,"EMI ₹12,286/m","1,10,808 km",CNG,Manual,https://www.cars24.com/buy-used-toyota-etios-2015-cars-pune-10693866708/
2022 Skoda KUSHAQ,9.55 lakh,"EMI ₹16,352/m","39,070 km",Petrol,Auto,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-pune-10633063712/
2014 Tata Nano,1.19 lakh,"EMI ₹10,573/m","40,078 km",CNG,Manual,https://www.cars24.com/buy-used-tata-nano-2014-cars-pune-10638763772/
2021 Skoda KUSHAQ,7.67 lakh,"EMI ₹13,540/m","49,856 km",Petrol,Auto,https://www.cars24.com/buy-used-skoda-kushaq-2021-cars-pune-10686861722/
2016 Honda Jazz,3.68 lakh,"EMI ₹8,186/m","29,672 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-jazz-2016-cars-pune-10695669757/
2017 Maruti Vitara Brezza,5.03 lakh,"EMI ₹11,189/m","1,32,540 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-10696067738/
2015 Hyundai Grand i10,2.93 lakh,"EMI ₹13,793/m","67,066 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-10677164734/
2022 Tata Safari,13.12 lakh,"EMI ₹28,526/m","1,16,290 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-safari-2022-cars-pune-10619160700/
2018 Hyundai Creta,8.54 lakh,"EMI ₹16,255/m","63,579 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-10604061741/
2019 Ford Ecosport,5.53 lakh,"EMI ₹9,762/m","45,274 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-10600461743/
2020 Maruti S PRESSO,3.15 lakh,"EMI ₹5,561/m","95,321 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-pune-10690066743/
2021 Maruti XL6,7.92 lakh,"EMI ₹13,981/m","84,940 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-pune-10628862732/
2014 Maruti Celerio,2.65 lakh,"EMI ₹8,802/m","74,154 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-pune-10617067706/
2019 Renault Duster,6.21 lakh,"EMI ₹10,962/m","50,181 km",Diesel,Auto,https://www.cars24.com/buy-used-renault-duster-2019-cars-pune-10648262749/
2016 Volkswagen Vento,3.74 lakh,"EMI ₹8,319/m","89,499 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-vento-2016-cars-pune-10682464757/
2013 Maruti Swift,2.81 lakh,"EMI ₹13,228/m","77,175 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2013-cars-pune-10620366742/
2017 Maruti Ertiga,7.56 lakh,"EMI ₹16,817/m","39,596 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2017-cars-pune-10649363704/
2015 Volkswagen Polo,3.36 lakh,"EMI ₹8,848/m","1,23,522 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-polo-2015-cars-pune-10688766751/
2018 Honda Amaze,4.37 lakh,"EMI ₹7,714/m","83,350 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2018-cars-pune-11916540749/
2014 Hyundai Eon,1.53 lakh,"EMI ₹5,082/m","45,951 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-10617160742/
2014 Maruti Swift Dzire,3.55 lakh,"EMI ₹11,791/m","69,292 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-10619767743/
2022 Skoda KUSHAQ,7.08 lakh,"EMI ₹12,498/m","43,205 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-pune-10674668741/
2015 Maruti Celerio,2.61 lakh,"EMI ₹6,873/m","37,878 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-10672860729/
2016 Maruti Alto 800,2.54 lakh,"EMI ₹8,453/m","69,391 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-10671165723/
2021 Tata TIGOR,5.20 lakh,"EMI ₹9,179/m","34,973 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-tigor-2021-cars-pune-10630961708/
2020 Renault TRIBER,4.35 lakh,"EMI ₹7,679/m","45,598 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2020-cars-pune-10645166743/
2021 Tata ALTROZ,6.23 lakh,"EMI ₹10,998/m","51,944 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-altroz-2021-cars-pune-10606345749/
2017 Hyundai Grand i10,2.87 lakh,"EMI ₹5,611/m","46,356 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-12344160753/
2017 Hyundai Grand i10,3.70 lakh,"EMI ₹7,234/m","47,722 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-10603463734/
2016 Hyundai i10,2.18 lakh,"EMI ₹4,849/m","40,772 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2016-cars-pune-10647665731/
2020 KIA SELTOS,10.77 lakh,"EMI ₹23,417/m","1,34,634 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10663869727/
2022 KIA SELTOS,11.50 lakh,"EMI ₹19,691/m","64,473 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-seltos-2022-cars-pune-10696866700/
2014 Ford Ecosport,3.47 lakh,"EMI ₹11,525/m","44,215 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-10693565740/
2017 Hyundai Creta,5.72 lakh,"EMI ₹11,183/m","85,068 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10699561707/
2013 Toyota Etios Liva,2.04 lakh,"EMI ₹9,603/m","65,995 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-etios-liva-2013-cars-pune-10647969717/
2023 Tata NEXON,8.31 lakh,"EMI ₹14,229/m","60,862 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-nexon-2023-cars-pune-10632968791/
2013 Renault Duster,2.95 lakh,"EMI ₹26,210/m","98,252 km",Diesel,Manual,https://www.cars24.com/buy-used-renault-duster-2013-cars-pune-10620264741/
2021 Honda City,8.42 lakh,"EMI ₹14,417/m","41,370 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2021-cars-pune-10647068741/
2013 Maruti Alto K10,1.56 lakh,"EMI ₹7,343/m","63,725 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2013-cars-pune-10665766734/
2019 Volkswagen Vento,5.81 lakh,"EMI ₹10,256/m","59,847 km",Diesel,Manual,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-pune-10677665736/
2021 KIA SELTOS,9.97 lakh,"EMI ₹17,071/m","51,328 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-seltos-2021-cars-pune-10648662701/
2019 Volkswagen Vento,5.57 lakh,"EMI ₹9,833/m","72,482 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-pune-10689069742/
2019 Maruti S PRESSO,2.98 lakh,"EMI ₹5,261/m","72,936 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-pune-10620460747/
2019 Maruti Alto 800,2.79 lakh,"EMI ₹5,455/m","86,040 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-pune-10640762735/
2014 Honda Amaze,3.05 lakh,"EMI ₹14,357/m","76,215 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-10644262738/
2014 Hyundai i20,2.47 lakh,"EMI ₹8,204/m","77,067 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-pune-10677462729/
2015 Hyundai i10,2.02 lakh,"EMI ₹5,319/m","23,803 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-pune-10621068784/
2019 Tata TIAGO NRG,3.59 lakh,"EMI ₹6,337/m","79,993 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-nrg-2019-cars-pune-10635660702/
2015 Maruti Celerio,2.89 lakh,"EMI ₹13,604/m","1,38,244 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-10637569702/
2014 Honda City,3.73 lakh,"EMI ₹17,558/m","64,579 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-city-2014-cars-pune-12474063771/
2023 Hyundai Creta,11.26 lakh,"EMI ₹19,280/m","40,077 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2023-cars-pune-10667869703/
2016 Maruti Celerio,3.00 lakh,"EMI ₹6,673/m","59,678 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10602161748/
2016 Hyundai Eon,1.84 lakh,"EMI ₹4,093/m","84,098 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-pune-10688568705/
2018 Hyundai NEW SANTRO,3.58 lakh,"EMI ₹7,964/m","43,478 km",CNG,Auto,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-pune-10693767739/
2013 Hyundai i10,1.83 lakh,"EMI ₹8,638/m","89,634 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10608546743/
2022 Tata PUNCH,6.31 lakh,"EMI ₹11,139/m","17,244 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-punch-2022-cars-pune-10643561745/
2017 Maruti Ciaz,4.64 lakh,"EMI ₹9,071/m","90,172 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-pune-10695862786/
2022 Tata Tiago,4.50 lakh,"EMI ₹7,944/m","30,092 km",CNG,Manual,https://www.cars24.com/buy-used-tata-tiago-2022-cars-pune-10610569744/
2013 Maruti Wagon R 1.0,1.63 lakh,"EMI ₹7,673/m","37,495 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-pune-20531361753/
2023 Mahindra XUV700,14.51 lakh,"EMI ₹24,845/m","19,885 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-xuv700-2023-cars-pune-10650668707/
